audio,sentence
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/be9e7a92-6753-4f79-bf9e-6f17bc3cc232.wav,"Tại hội nghị lần thứ 16 Ủy ban công tác liên hợp vừa qua, lãnh đạo UBND tỉnh Cao Bằng khẳng định sự tin tưởng và mong muốn năm 2025"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/bce5914f-7ffd-4c52-b7cf-02461ec20895.wav,"Với những đóng góp miệt mài của mình trong sự nghiệp chăm sóc và bảo vệ sức khỏe nhân dân,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/edc2598a-7fed-428c-8ccb-abd4481049ee.wav,"Chỉ tính riêng trong tháng 3, từ thời điểm Công an thực hiện theo mô hình tổ chức mới,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/97421e4d-47f2-4832-a771-1b91464986de.wav,"Trong những dịp lễ, Tết thì Bệnh viện cũng có kế hoạch tổ chức tặng quà, thăm hỏi, động viên tinh thần người bệnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/1d25e097-f7c4-4bf6-9392-c097a6c5eba4.wav,"tại các xã vùng đặc biệt khó khăn, góp phần ngăn ngừa các hành vi vi phạm pháp luật và hạn chế đơn thư khiếu kiện từ cơ sở."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/c6ba5321-dc9d-409c-9746-dbdfeaab80bc.wav,từ cuối năm 2024 đến nay.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/e59fd808-98a3-4357-a9a6-0d1f509bdd29.wav,"của ngành Y tế và ngành Giáo dục và Đào tạo, thành phố Lạng Sơn, tỉnh Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/41268978-9fe8-4219-a29c-c70a8fc29dcd.wav,để đảm bảo việc phổ cập giáo dục trên địa bàn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/58f621d5-8982-4e10-9999-e1e97c9fde18.wav,"phòng, chống HIV/AIDS, các Chương trình mục tiêu Y tế - Dân số ... Qua đó, góp phần nâng cao sức khỏe cho người dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/57d02e68-41d4-4c98-95b5-d04d779760cf.wav,"Với 3 ha rừng của gia đình, những năm qua anh Lộc Văn Tầng ở thôn Bản Mới, xã Thụy Hùng, huyện Văn Lãng"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/d649c318-fecc-470e-a1f6-54a54efffa11.wav,để hỗ trợ người dân một cách thuận lợi nhất.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/1a92ba50-2b7f-471f-bf4c-4e9431e5d554.wav,"Học tập và làm theo gương Bác Hồ với vai trò là giáo viên cũng như đảng viên trong Chi bộ nhà trường,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/f96e2e90-973f-412f-9732-952f4b10acd4.wav,"Chuyển dịch xanh là chuyển dịch năng lượng, sử dụng năng lượng tiết kiệm và hiệu quả"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/c0d8bf01-b55b-4261-bb3e-bd38d6065b5f.wav,"nhà thầu hoàn thành sớm để Trạm Y tế sớm đi vào hoạt động, phục vụ nhu cầu chăm sóc sức khoẻ nhân dân được tốt hơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/9fbbb671-bdec-4035-acaa-579d621aa15d.wav,do Hiệp Hội Chữ thập đỏ và Trăng lưỡi liềm đỏ quốc tế hỗ trợ không hoàn lại không chỉ hỗ trợ thiết thực về mặt vật chất
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/10fa550d-8aea-4873-bd16-596f10e59a14.wav,"không chỉ mang lại kiến thức mà còn mở ra nhiều cơ hội phát triển kinh tế - xã hội, đặc biệt ở vùng khó khăn,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/8c0a47ba-e6d1-42aa-b77e-0690b8b5863d.wav,"Theo thống kê, trung bình mỗi năm trong thời gian diễn ra Sự kiện Giờ Trái đất tại Lạng Sơn,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/a1b3bdfa-f14c-43ab-817f-cafd5d198bc4.wav,"Đồng thời, phối hợp đẩy mạnh tuyên truyền chủ trương, đường lối của Đảng, chính sách, pháp luật của Nhà nước"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/4bc68ebe-7e38-4d84-80fc-0cba777f5474.wav,"Bởi vậy, tôi đã triển khai trên các nhóm thôn vận động, tuyên truyền bà con xem ai có nhu cầu vay vốn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/7183a790-2fc8-4412-89d4-c1ee9a1b0ca3.wav,để địa phương phát triển mạng lưới giao thông nông thôn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/e6fdec8a-8d68-4121-af9a-2f5e210e4a0a.wav,"Qua đó, không chỉ khai thác được lợi thế tự nhiên mà còn góp phần giữ gìn, phát triển thương hiệu"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/4835e6b5-779d-4b2b-bd22-f2c14b61b3f8.wav,góp phần gìn giữ môi trường sinh thái.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/7e36c0e0-bccd-4dff-aaae-b0a7ca503999.wav,để truyền tải lên cấp trên giải quyết kịp.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/2215005b-1ef1-4451-99c5-067f4bea1372.wav,"Trưởng phòng Văn hóa, Khoa học và Thông tin huyện Cao Lộc, Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/c93c47bb-0e84-48d6-9b6d-f08d3f6328f3.wav,"Ngay sau khi có Kế hoạch của Bộ Công an và Công an tỉnh về triển khai giai đoạn 2 cao điểm tổng rà soát phát hiện,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/b77a4086-7b0d-44f5-a5f2-21657f68458e.wav,"Thời gian qua, phòng giao dịch Ngân hàng CSXH huyện Văn Lãng đã phối hợp với Cấp ủy Chính quyền địa phương"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/dd021768-8566-4daf-b8fc-3ca8ecd45dba.wav,"Thực hiện Chương trình MTQG vùng đồng bào dân tộc thiểu số và miền núi, thời gian qua, cấp ủy, chính quyền huyện"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/d3008794-ca4a-4e7c-a5c7-214135d75f57.wav,"Tương tự như xã như xã Hòa Cư, năm nay, xã Chiến Thắng, huyện Chi Lăng là xã điểm phấn đấu đạt chuẩn nông thôn mới."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/16b85594-f6d2-462d-9a73-4faab3ff34ac.wav,nguồn vốn vay ưu đãi của Ngân hàng chính sách đến được các đối tượng thụ hưởng trên địa bàn xã.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/c3b5b576-5640-4e4a-882e-f863b3d2ec8e.wav,Bây giờ là nội dung chi tiết của chương trình.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/ee53ccec-8630-4cb1-8fd2-4aafa5bf69ca.wav,"Phó Bí thư Đoàn Thanh niên xã Hòa Cư, huyện Cao Lộc, tỉnh Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/873b6f7a-3fbc-4def-84ab-962c8bb2f59a.wav,"Các lớp truyền dạy đã góp phần thúc đẩy, lan tỏa phong trào múa sư tử mèo trong cộng đồng các dân tộc Tày - Nùng trên địa bà"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/45e77946-3d2b-4956-ba92-5c4f7b05e232.wav,"Chính vì vậy, ngay từ năm ngoái, UBND các huyện đã chủ động bố trí nguồn vốn để sớm triển khai các công trình."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/7564d66c-a0f7-42cc-99d4-e26485288f03.wav,"Xác định được điều đó, 20 năm qua, chị Long Thị Hà đã thực hiện tốt 12 điều y đức"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/7f4849c9-ab27-42c8-881a-5bb9792eea31.wav,và cấp phát thuốc miễn phí cho nhân dân không chỉ mang ý nghĩa về mặt y tế
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/4203aea0-cabe-4db4-a00e-e6aa7e9abc4f.wav,"Đặc biệt là quan tâm đến công việc triển khai cho vay, thường xuyên tham mưu cho các cấp ủy, chính quyền địa phương"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/286bd121-3fe1-4400-b401-555f69fc7507.wav,Chúng tôi cũng tạo điều kiện chia làm 2 lớp học để các học viên theo được lớp học
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/8afe275d-b003-4598-a662-56592ab0ae5e.wav,TẠO ĐỒNG THUẬN TRONG NHÂN DÂN
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/4d90d832-f349-4959-9c62-d32f93cf821f.wav,"thực hiện an toàn thực phẩm trong giết mổ, chế biến gia cầm và các sản phẩm của gia cầm."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/368105f8-01dd-48cf-b050-2aace65c661f.wav,"Nhờ đó, trung bình mỗi năm, Công ty xuất bán ra thị trường khoảng 2.000 tấn bột thạch,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/91a0ed91-b373-4422-bca6-22b826a2f2f0.wav,"Những đóng góp này giúp nâng cao chất lượng điều trị, đồng thời khẳng định uy tín chuyên môn của đơn vị"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/40337556-8427-427d-bcbe-cd6c24d8cdc6.wav,"Qua đó, giúp người cao tuổi có thêm nhận thức, hiểu biết về sức khỏe, được tiếp cận với các dịch vụ y tế hiện đại để duy trì thể trạng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/ab5827ce-c492-4754-9794-ac4f723d6dc2.wav,"góp phần thực hiện thắng lợi mục tiêu xóa hoàn toàn nhà tạm, nhà dột nát trên địa bàn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/e5a4f83e-6ed6-4c80-9c97-c3a32871af12.wav,THÍCH ỨNG GIÀ HÓA DÂN SỐ
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/f4274c33-4cf3-4a0b-9c51-2f21fccf73c7.wav,TP. Phổ Yên chú trọng phát triển cây xanh không chỉ tại công viên
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/50311d22-dc3b-42e0-9e45-c1301b9bfcef.wav,"nâng thu nhập bình quân đầu người trong năm 2024 đạt 31,5 triệu đồng góp phần cải thiện đời sống cho nhân dân,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/f0cfc0c7-b1c5-4d4a-912d-c99df998dc85.wav,Phấn đấu trong 6 tháng đầu năm sẽ hoàn thành các công trình hạ tầng trên địa bàn xã.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/891c22e1-deb2-4a79-a844-8dd61682d1d8.wav,"để giúp đỡ bệnh nhân Triệu Sinh Hoa, 31 tuổi ở xã Ái Quốc, huyện Lộc Bình được phẫu thuật."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/9bde805d-b40e-4308-8ccd-cca923ef16ed.wav,địa điểm mở các lớp xóa mù chữ trên địa bàn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/d6c34773-1379-44ae-b7f4-fab83a26e08b.wav,"được thực hiện trên địa bàn huyện Lộc Bình thời gian qua đã hướng đến đúng mục tiêu, đúng đối tượng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/d9d09c70-a9c3-432f-9228-94b7f30ed4c4.wav,Cảm ơn đồng bào và các bạn đã quan tâm theo dõi. Xin kính chào tạm biệt và hẹn gặp lại trong chương trình sau
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/98dbea16-1213-4cbb-aaef-57138f223c09.wav,"Trong quá trình làm việc, tôi chứng kiến nhiều bệnh nhân mắc bệnh hiểm nghèo"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/27bdc5fa-747d-4ba8-8249-0cbc1c285a3d.wav,Với lợi thế về nguồn nguyên liệu thức ăn sẵn có từ cỏ và phụ phẩm nông nghiệp anh Đình Văn Đông nhận thấy tiềm năng phát triển chăn nuôi bò vỗ béo là rất lớn
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/42dc311b-d2dc-4d28-bef8-90cf2741a02e.wav,"về ứng dụng công nghệ số vào mô hình sản xuất. Hiện nay, gia đình ông đang phát triển mô hình trồng na."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/22be95fc-97c7-474b-91ea-68e5f239f417.wav,các hoạt động sau giờ học trên lớp nhằm nâng cao văn hóa đọc và tiếp cận tri thức.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/7005f2ba-1b61-4df2-988c-f01ab6bd2bca.wav,Rất vui được gặp lại đồng bào và các bạn trong chương trình Truyền hình tiếng Dao của Báo và Đài PTTH Lạng Sơn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/604fbef8-97fe-46d3-a14a-97044353f201.wav,"phổ biến giáo dục pháp luật phù hợp, nội dung dễ hiểu, liên quan trực tiếp đến người dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/1586c92a-587c-42b7-901c-12303bb0c41b.wav,"Qua tuyên truyền, dân rất ủng hộ để hoàn thành tuyến đường sau này về đích nông thôn mới nâng cao, bà con đi lại dễ dàng hơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/ebaa418a-5aeb-4a3b-9097-e4962494cb11.wav,"Hội đã đẩy mạnh phong trào ""Nông dân thi đua sản xuất, kinh doanh giỏi, đoàn kết giúp nhau làm giàu và giảm nghèo bền vững"","
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/84f9eacf-2086-4ddb-84e5-76bd59fecc08.wav,"Kết quả, đến hết ngày 30/3, toàn thành phố có gần 2 nghìn trẻ trong độ tuổi được tiêm vắc xin phòng sởi,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/c2a1d6eb-e5c6-4a7a-865a-f2c54db68e89.wav,"Ngoài ra, cũng là một hoạt động để từ đó chỉ đạo các Đoàn cơ sở trên địa bàn huyện"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/6d689d71-0b32-460a-a304-bf558686602b.wav,Tham gia tổ chức chương trình Xuân chia sẻ - Tết yêu thương và trao quà Tết cho bệnh nhân đang điều trị tại bệnh viện.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/3904cfef-0147-44d3-ba16-6ff66ab500d4.wav,PTV Triệu Xuân
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/fd4670c4-ab9b-4c21-ae4e-85d5fca81939.wav,"với mục đích duy trì tích luỹ, tiết kiệm và sinh lời từ món tiền nhỏ, dự phòng rủi ro."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/69fda290-4b6e-4456-b9d3-ed89da443332.wav,"Đến nay, 6/7 công trình đã hoàn thành, 1 công trình đang triển khai xây dựng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/e370020b-9683-4458-b85a-d331a4c2a45d.wav,"thành lập các đoàn công tác tổ chức kiểm tra tiến độ thực hiện; theo dõi, đôn đốc tiến độ báo cáo hàng ngày, hàng tuần."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/4efc4c4d-4abe-48fa-9faa-a23a2931fd34.wav,khả năng sẵn sàng chiến đấu của lực lượng dân quân tự vệ.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/52d125a8-2623-44ae-874f-b2cd30fb2199.wav,lịch sử của lực lượng vũ trang tỉnh để qua đó lớp lớp thế hệ trẻ tiếp tục duy trì và phát huy truyền thống tốt đẹp
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/27104587-7480-4826-b857-d964dd5c5415.wav,kỹ thuật chăn nuôi và cách phòng chống bệnh cho vật nuôi
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/0be07a60-d4d9-406f-828f-6fbe48addba4.wav,để làm sao đưa công trình vào sử dụng đúng kế hoạch đề ra.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/a6bc8262-5fd4-474c-b8b4-1337edf55e4f.wav,"những biểu hiện ""tự diễn biến"", ""tự chuyển hóa"" trong nội bộ, phòng ngừa tham nhũng, lãng phí."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/24bf22ba-255d-449b-9dc8-0490e63b7111.wav,"miu đã tiếp nhận gần 300 hồ sơ, trong đó tiếp nhận trực tiếp là 220 hồ sơ, tiếp nhận trực tuyến trên 70 hồ sơ."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/b60d5847-316d-487e-b9f5-d52bafdc886a.wav,khám phá văn hóa dân tộc tại đây.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/f24d96a1-7861-46f3-a466-92089f468760.wav,"các giải pháp, biện pháp phòng ngừa, phát hiện đấu tranh với tội phạm này."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/f9a221f7-e446-4867-a8e3-6e21d8df5cbf.wav,"Không được đi học thiệt thòi lắm, không biết chữ, bây giờ được đến lớp cô giáo dạy cho,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/42524695-70e5-4d89-b5a3-cde70ba910b3.wav,"về hoạt động của tổ chức Đảng, chính quyền các cấp, nhất là xây dựng và tổ chức thực hiện chủ trương, đường lối của Đản"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/c6a49567-a1f8-443a-982c-bbd5330f7f1e.wav,trong thời đại công nghiệp 4.0 như hiện nay.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/a7dbcd85-6e9d-44ac-8cdc-c1c529dd4e5c.wav,"Là một trong các địa phương có tỷ lệ xóa mù chữ mức độ 2 ở mức thấp với tỷ lệ 95%,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/d26b42c2-0f64-4703-b243-13ddef66a033.wav,"và các trang mạng xã hội như Zalo, Facebook..."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/f71575d9-7029-4902-97fd-584d1e5df268.wav,"Phó Trưởng Phòng Cảnh sát điều tra tội phạm về ma túy, Công an tỉnh Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/9ea2fa34-de53-4a1d-a7fc-5bd2d96362d2.wav,tổng vốn đầu tư hơn 30 tỷ đồng.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/683ce730-c988-4fbe-b2b1-72e88c8372f4.wav,"với mỗi lứa nuôi hiện nay đạt hơn 30 con lợn thịt đem lại nguồn thu hơn 200 triệu đồng cho gia đình bà Hiệp mỗi năm,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/2f4c8710-7cc4-4f6a-b119-aa100d437f8a.wav,"Duy trì thực hiện cơ chế ""một cửa"" tại Trung tâm Phục vụ hành chính công của tỉnh, của huyện;"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/a4134330-2065-4c12-befd-0f25b18ddcce.wav,"Chị Hoàng Thị Thúy Vân, Giám đốc HTX An Vân Trà và nhóm bạn đã khôi phục"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/3cb01ed2-1548-49a4-9e5b-37a2f0af8a56.wav,và tham gia chăm sóc sức khỏe người cao tuổi.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/69affc80-1459-4c62-8de8-8a694edb7a70.wav,"Chúng tôi rất may mắn được kết nối với Phòng Công tác xã hội, Bệnh viện Đa khoa tỉnh Lạng Sơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/753ebfa0-7436-494a-87e8-f30a41e45067.wav,Cây xanh được bố trí cân đối trong các khu vực này.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/f28ee871-9b0f-4e8b-baca-dbe0230feab9.wav,"BHXH huyện Cao Lộc còn thực hiện tốt việc giải quyết các chế độ bảo hiểm xã hội, bảo hiểm thất nghiệp"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/95a41d6d-01d0-4479-9d56-edfdd93116f0.wav,"Trong giai đoạn 2021-2025, cơ quan quân sự các cấp đã phối hợp tổ chức rà soát, tuyển chọn công dân trong độ tuổi,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/df4b12c4-69e4-4cd8-8906-569930074fd7.wav,"và quy định một số chính sách đối với dân quân tự vệ tỉnh Lạng Sơn, giai đoạn 2021-2025,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/f8cfe802-28d0-404d-acac-4f90d301c5b5.wav,"phòng, chống, khắc phục hậu quả thiên tai, dịch bệnh, tìm kiếm, cứu nạn; phòng, chống cháy rừng,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/98caf6ec-7e94-435f-8480-81b0e0c0e022.wav,Phó Chủ tịch HĐND tỉnh Lạng Sơn
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/4856a9de-3ec2-4c46-a006-9dbdb2bf8cc5.wav,Thực hiện việc nắm chắc tình hình các đối tượng để kịp thời phát hiện ngăn chặn các hoạt động chống phá của các thế lực thù địch.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/252ea85c-f7e7-4737-bf99-d69a6986c74a.wav,"kỹ, chiến thuật của các loại vũ khí, khí tài được trang bị và nâng cao khả năng cơ động, sẵn sàng chiến đấu."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/668eddc7-8caf-40a4-a280-05a2bc3ee8c0.wav,"và 30 triệu đồng đối với hộ thực hiện sửa chữa, phần kinh phí còn lại do gia đình đối ứng để xây nhà phù hợp với điều kiện kinh t"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/6472beed-2929-41dc-aa56-fc140db9b7f4.wav,"chở hàng quá tải trọng, quá kích thước, điều khiển xe trên đường mà cơ thể có nồng độ cồn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/056ed256-7528-47ee-9e3d-3c0d37e9e4af.wav,"năm nay gia đình ông tăng thêm diện tích trồng dong. sẵn có trại nuôi lợn, nên gia đình ông bón thêm phân chuống,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/e355da00-f895-4bb5-9656-77b59609c4fe.wav,tiếp tục tăng cường công tác tuyên truyền các chương trình tín dụng ưu đãi của Chính phủ đến các đối tượng trên địa bàn
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/7d619574-f555-4e6a-8ca3-eff29efd52ec.wav,"không xảy ra mất mát hoặc xâm tiêu tiền chi trả, đảm bảo quyền lợi cho người lao động;"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/b61d599e-f86b-480a-a1f6-42e2e880b4b1.wav,"Sở Tư pháp đã triển khai các nhiệm vụ chủ yếu phối hợp với UBND các huyện, thành phố"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/3b5665d5-c7b4-4919-aa65-dfe2d6ebc496.wav,"Qua đó, góp phần khơi dậy niềm tự hào dân tộc, nâng cao ý thức của các tầng lớp nhân dân"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/27a0b113-c0dc-4f02-8280-344a7155018e.wav,Đồng bào và các bạn thân mến! Chương trình tiếng Dao của Đài Phát thanh - Truyền hình Cao Bằng tới đây là hết.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/398b21b1-8ae8-4de4-bbc4-7816bfaa1c2e.wav,"chính sách, pháp luật của Nhà nước, các chương trình, dự án có tác động, ảnh hưởng tới cuộc sống của người dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/f356dda8-cd26-465d-83a4-f57c778b43e4.wav,"Khi có bể này bà con rất ý thức, chủ động thu gom vào đúng nơi quy định."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/a5f0c521-89a1-44b3-8e94-167191ecd421.wav,Những chương trình này đã góp một phần công sức của đoàn viên thanh niên đối với việc nâng cao đời sống
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/96e8305d-3a9e-4005-9e64-409771885bb1.wav,"Còn HTX Nông sản Toàn Thương, thị trấn Na Sầm, huyện Văn Lãng lại đầu tư chế biến sản phẩm hồng vành khuyên treo gió,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/ebbddc6c-da55-444e-925c-210ef487b6a9.wav,THE LONG SHADOWS BLOOM IN YOUR BEAUTIFUL EYES
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/67c301a3-10d0-4a04-bf12-b31292c6e7f7.wav,PTV Hồng Sơn
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/bc88694c-7634-4fa1-9e79-58d478a00314.wav,"Nhân dịp Tết Nguyên đán vừa qua, Bệnh viện đã tổ chức chuyến đi 0 đồng đưa bệnh nhân về quê ăn Tết."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/72623ac8-62bf-4376-b2d6-13af316578a5.wav,Khi được ăn nấm hương Mẫu Sơn mới biết rất ngon.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/79656006-fc80-4085-941d-30182d48dbab.wav,"dịch vụ y tế về chăm sóc sức khỏe, đặc biệt là sức khỏe bà mẹ và trẻ em."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/4ee24a2a-ac78-4d81-9c6e-a30577db5435.wav,"Tôi cho rằng nhiệm vụ tiếp nhận này là chủ trương lớn, khi chuyển sang Công án có nhiều thuận lợi"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/3a143c4e-1a42-4aad-9f38-83a8fa301ff9.wav,gắn liền với các hoạt động giáo dục và rèn luyện học sinh.
